PTHR12011.SF23.mod	PARATHYROID HORMONE RECEPTOR
PTHR12011.SF41.mod	BRAIN-SPECIFIC ANGIOGENESIS INHIBITOR 2
PTHR12011.SF134.mod	SUBFAMILY NOT NAMED
PTHR12011.SF43.mod	G-PROTEIN COUPLED RECEPTOR 128
PTHR12011.SF97.mod	SUBFAMILY NOT NAMED
PTHR12011.SF124.mod	 PREDICTED: SIMILAR TO G-PROTEIN COUPLED RECEPTOR GPR133
PTHR12011.SF132.mod	SUBFAMILY NOT NAMED
PTHR12011.SF53.mod	G-PROTEIN COUPLED RECEPTOR 116
PTHR12011.SF87.mod	 PREDICTED: SIMILAR TO BRAIN-SPECIFIC ANGIOGENESIS INHIBITOR 2, PARTIAL
PTHR12011.SF38.mod	G-PROTEIN COUPLED RECEPTOR-RELATED
PTHR12011.SF14.mod	CALCITONIN RECEPTOR-LIKE PROTEIN SEB-1
PTHR12011.SF91.mod	GLUCAGON-LIKE PEPTIDE 2 RECEPTOR PRECURSOR (GLP-2 RECEPTOR)(GLP-2-R)(GLP-2R) [SO
PTHR12011.SF81.mod	 PREDICTED: SIMILAR TO CALCITONIN RECEPTOR, PARTIAL
PTHR12011.SF72.mod	GB DEF: GROWTH HORMONE RELEASING HORMONE-LIKE PEPTIDE RECEPTOR
PTHR12011.SF67.mod	CALCITONIN RECEPTOR
PTHR12011.SF133.mod	SUBFAMILY NOT NAMED
PTHR12011.SF139.mod	NOVEL 7 TRANSMEMBRANE RECEPTOR (SECRETIN FAMILY) DOMAIN CONTAINING FAMILY FRAGME
PTHR12011.SF61.mod	LATROPHILIN 2
PTHR12011.SF171.mod	 PREDICTED: SIMILAR TO RHAMNOSE-BINDING LECTIN WCL1, PARTIAL
PTHR12011.SF135.mod	SUBFAMILY NOT NAMED
PTHR12011.SF136.mod	SUBFAMILY NOT NAMED
PTHR12011.SF165.mod	SUBFAMILY NOT NAMED
PTHR12011.SF49.mod	G PROTEIN-COUPLED RECEPTOR 112
PTHR12011.SF35.mod	G-PROTEIN COUPLED RECEPTOR 125
PTHR12011.SF162.mod	 PREDICTED: SIMILAR TO G PROTEIN-COUPLED RECEPTOR PGR25, PARTIAL
PTHR12011.SF131.mod	SUBFAMILY NOT NAMED
PTHR12011.SF144.mod	PROBABLE G-PROTEIN COUPLED RECEPTOR 116 PRECURSOR. [SOURCE:UNIPROTKB/SWISS-PROT;
PTHR12011.SF58.mod	GB DEF: PROBABLE G-PROTEIN COUPLED RECEPTOR 144 (G-PROTEIN COUPLED RECEPTOR PGR24)
PTHR12011.SF7.mod	UNCHARACTERIZED
PTHR12011.SF65.mod	EGF-LIKE MODULE CONTAINING MUCIN-LIKE HORMONE RECEPTOR-LIKE 2 AND 3 (EMR2, 3)
PTHR12011.SF84.mod	PROBABLE G-PROTEIN COUPLED RECEPTOR MTH-LIKE 9
PTHR12011.SF164.mod	 PREDICTED: SIMILAR TO LATROPHILIN-LIKE PROTEIN LAT-2
PTHR12011.SF19.mod	GLUCAGON-LIKE PEPTIDE-2 RECEPTOR
PTHR12011.SF77.mod	SUBFAMILY NOT NAMED
PTHR12011.SF99.mod	SECRETIN RECEPTOR PRECURSOR (SCT-R) [SOURCE:UNIPROTKB/SWISS-PROT;ACC:P47872]
PTHR12011.SF147.mod	EGF-LIKE MODULE CONTAINING MUCIN-LIKE HORMONE RECEPTOR-LIKE 1 PRECURSOR (CELL SU
PTHR12011.SF93.mod	G-PROTEIN COUPLED RECEPTOR 114 (FRAGMENT)
PTHR12011.SF113.mod	G-PROTEIN COUPLED RECEPTOR 56 PRECURSOR (PROTEIN TM7XN1) [SOURCE:UNIPROTKB/SWISS
PTHR12011.SF126.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR12011.SF152.mod	SUBFAMILY NOT NAMED
PTHR12011.SF107.mod	SUBFAMILY NOT NAMED
PTHR12011.SF51.mod	G PROTEIN-COUPLED RECEPTOR 110
PTHR12011.SF111.mod	 PREDICTED: SIMILAR TO RE6 RECEPTOR LONG SPLICE
PTHR12011.SF56.mod	GB DEF: LATROPHILIN-LIKE PROTEIN LAT-2 (LATROPHILIN RECEPTOR PROTEIN 2)
PTHR12011.SF168.mod	NOVEL PROTEIN CONTAINING A GALACTOSE BINDING LECTIN DOMAIN
PTHR12011.SF154.mod	HYPOTHETICAL PROTEIN LOC566117  [SOURCE:REFSEQ PEPTIDE;ACC:NP_001082879]
PTHR12011.SF95.mod	PROBABLE G-PROTEIN COUPLED RECEPTOR 123  [SOURCE:UNIPROTKB/SWISS-PROT;ACC:Q86SQ6
PTHR12011.SF54.mod	G-PROTEIN COUPLED RECEPTOR 111 AND 115
PTHR12011.SF69.mod	PARATHYROID HORMONE RECEPTOR 2
PTHR12013.mag.mod	FAMILY NOT NAMED
PTHR12013.SF0.mod	SUBFAMILY NOT NAMED
PTHR12015.mag.mod	FAMILY NOT NAMED
PTHR12015.SF26.mod	SMALL INDUCIBLE CYTOKINE A5
PTHR12015.SF13.mod	SMALL INDUCIBLE CYTOKINE A24
PTHR12015.SF53.mod	SUBFAMILY NOT NAMED
PTHR12015.SF14.mod	SMALL INDUCIBLE CYTOKINE A26
PTHR12015.SF44.mod	 PREDICTED: SIMILAR TO CHEMOKINE AH221
PTHR12015.SF25.mod	SMALL INDUCIBLE CYTOKINE A14
PTHR12015.SF37.mod	HYPOTHETICAL PROTEIN LOC100192221  [SOURCE:REFSEQ PEPTIDE;ACC:NP_001129997]
PTHR12015.SF56.mod	NOVEL PROTEIN
PTHR12015.SF34.mod	SUBFAMILY NOT NAMED
PTHR12015.SF31.mod	SUBFAMILY NOT NAMED
PTHR12015.SF48.mod	SUBFAMILY NOT NAMED
PTHR12015.SF49.mod	SUBFAMILY NOT NAMED
PTHR12015.SF51.mod	SUBFAMILY NOT NAMED
PTHR12015.SF47.mod	SUBFAMILY NOT NAMED
PTHR12015.SF23.mod	SMALL INDUCIBLE CYTOKINE A-RELATED
PTHR12015.SF55.mod	NOVEL PROTEIN
PTHR12015.SF38.mod	NOVEL PROTEIN
PTHR12015.SF11.mod	SMALL INDUCIBLE CYTOKINE A15 AND A23
PTHR12015.SF6.mod	SMALL INDUCIBLE CYTOKINE A21
PTHR12015.SF10.mod	SMALL INDUCIBLE CYTOKINE A6 AND A9
PTHR12015.SF7.mod	SMALL INDUCIBLE CYTOKINE A19
PTHR12015.SF32.mod	SUBFAMILY NOT NAMED
PTHR12015.SF36.mod	CYTOKINE
PTHR12015.SF57.mod	CHEMOKINE CCL-C20G
PTHR12015.SF27.mod	SMALL INDUCIBLE CYTOKINE A4-CHICKEN
PTHR12015.SF45.mod	C-C MOTIF CHEMOKINE 16 PRECURSOR (SMALL-INDUCIBLE CYTOKINE A16)(IL-10-INDUCIBLE
PTHR12015.SF35.mod	CHEMOKINE CCL-C11A  [SOURCE:UNIPROTKB/TREMBL;ACC:A9ZPF2]
PTHR12015.SF9.mod	SMALL INDUCIBLE CYTOKINE A17
PTHR12015.SF16.mod	REGAKINE-1 PRECURSOR
PTHR12015.SF29.mod	SMALL INDUCIBLE CYTOKINE A4
PTHR12015.SF46.mod	SUBFAMILY NOT NAMED
PTHR12015.SF33.mod	SUBFAMILY NOT NAMED
PTHR12015.SF24.mod	SMALL INDUCIBLE CYTOKINE A18
PTHR12015.SF42.mod	 PREDICTED: SIMILAR TO CHEMOKINE AH221
PTHR12015.SF15.mod	SMALL INDUCIBLE CYTOKINE A-RELATED
PTHR12015.SF41.mod	 PREDICTED: SIMILAR TO CHEMOKINE AH221
PTHR12015.SF30.mod	SMALL INDUCIBLE CYTOKINE A
PTHR12015.SF5.mod	SMALL INDUCIBLE CYTOKINE A1
PTHR12015.SF1.mod	SMALL INDUCIBLE CYTOKINE A25
PTHR12015.SF54.mod	NOVEL PROTEIN
PTHR12015.SF28.mod	SMALL INDUCIBLE CYTOKINE A3
PTHR12015.SF40.mod	CX3CL1 CHEMOKINE
PTHR12015.SF50.mod	SUBFAMILY NOT NAMED
PTHR12015.SF39.mod	HYPOTHETICAL PROTEIN LOC795945  [SOURCE:REFSEQ PEPTIDE;ACC:NP_001108533]
PTHR12015.SF8.mod	SMALL INDUCIBLE CYTOKINE A22
PTHR12015.SF21.mod	SMALL INDUCIBLE CYTOKINE A16
PTHR12015.SF43.mod	CHEMOKINE AH221
PTHR12015.SF4.mod	SMALL INDUCIBLE CYTOKINE A20
PTHR12015.SF52.mod	SUBFAMILY NOT NAMED
PTHR12015.SF17.mod	SMALL INDUCIBLE CYTOKINE A8
PTHR12015.SF3.mod	LYMPHOTACTIN
PTHR12019.mag.mod	FAMILY NOT NAMED
PTHR12019.SF0.mod	SUBFAMILY NOT NAMED
PTHR12021.mag.mod	FAMILY NOT NAMED
PTHR12021.SF0.mod	SUBFAMILY NOT NAMED
PTHR12022.mag.mod	FAMILY NOT NAMED
PTHR12022.SF0.mod	SUBFAMILY NOT NAMED
PTHR12025.mag.mod	FAMILY NOT NAMED
PTHR12025.SF7.mod	SUBFAMILY NOT NAMED
PTHR12025.SF5.mod	VASCULAR ENDOTHELIAL GROWTH FACTOR A
PTHR12025.SF3.mod	VASCULAR ENDOTHELIAL GROWTH FACTOR C
PTHR12025.SF6.mod	PLACENTA GROWTH FACTOR
PTHR12025.SF4.mod	VASCULAR ENDOTHELIAL GROWTH FACTOR B
PTHR12025.SF1.mod	SUBFAMILY NOT NAMED
PTHR12025.SF2.mod	VASCULAR ENDOTHELIAL GROWTH FACTOR-D
PTHR12027.mag.mod	FAMILY NOT NAMED
PTHR12027.SF3.mod	WNT-RELATED
PTHR12027.SF8.mod	WNT-1
PTHR12027.SF27.mod	SUBFAMILY NOT NAMED
PTHR12027.SF31.mod	SUBFAMILY NOT NAMED
PTHR12027.SF28.mod	SUBFAMILY NOT NAMED
PTHR12027.SF34.mod	 PREDICTED: SIMILAR TO WNT4 PROTEIN
PTHR12027.SF35.mod	 PREDICTED: SIMILAR TO WNT-4 PROTEIN
PTHR12027.SF24.mod	SUBFAMILY NOT NAMED
PTHR12027.SF2.mod	WNT-RELATED
PTHR12027.SF18.mod	WNT-3
PTHR12027.SF19.mod	WNT-4
PTHR12027.SF1.mod	WNT-8
PTHR12027.SF7.mod	WNT-11
PTHR12027.SF4.mod	WNT-9
PTHR12027.SF17.mod	WNT-2
PTHR12027.SF6.mod	WNT-8
PTHR12027.SF5.mod	WNT-4
PTHR12027.SF12.mod	WNT-16
PTHR12027.SF30.mod	SUBFAMILY NOT NAMED
PTHR12027.SF29.mod	SUBFAMILY NOT NAMED
PTHR12027.SF14.mod	WNT-6
PTHR12027.SF26.mod	 PREDICTED: SIMILAR TO PROTEIN WNT-7B
PTHR12027.SF13.mod	WNT-RELATED
PTHR12027.SF33.mod	PROTEIN WNT
PTHR12027.SF25.mod	SUBFAMILY NOT NAMED
PTHR12027.SF11.mod	WNT-10
PTHR12027.SF32.mod	PROTEIN WNT (FRAGMENT)
PTHR12027.SF21.mod	WNT-2
PTHR12027.SF10.mod	WNT-2
PTHR12027.SF22.mod	WNT-7
PTHR12027.SF9.mod	WNT-RELATED
PTHR12027.SF15.mod	WNT-1
PTHR12027.SF23.mod	WNT-5
PTHR12029.mag.mod	FAMILY NOT NAMED
PTHR12029.SF28.mod	PUTATIVE UNCHARACTERIZED PROTEIN ORF-C20_038 (PUTATIVE UNCHARACTERIZED PROTEIN)
PTHR12029.SF21.mod	GLL0554 PROTEIN
PTHR12029.SF17.mod	PREDICTED PROTEIN
PTHR12029.SF22.mod	SUBFAMILY NOT NAMED
PTHR12029.SF27.mod	SUBFAMILY NOT NAMED
PTHR12029.SF7.mod	RRNA METHYLASE
PTHR12029.SF13.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12029.SF1.mod	GB DEF: MUS MUSCULUS ADULT MALE AORTA AND VEIN CDNA, RIKEN FULL-LENGTH ENRICHED LIBRARY,
PTHR12029.SF6.mod	GB DEF: TRNA/RRNA METHYLTRANSFERASE
PTHR12029.SF19.mod	SUBFAMILY NOT NAMED
PTHR12029.SF18.mod	SUBFAMILY NOT NAMED
PTHR12029.SF24.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12029.SF11.mod	23S RRNA METHYLTRANSFERASE
PTHR12029.SF8.mod	RNA-METHYLASE-RELATED
PTHR12029.SF16.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12029.SF25.mod	UNCHARACTERIZED TRNA/RRNA METHYLTRANSFERASE YFIF
PTHR12029.SF20.mod	PUTATIVE RRNA METHYLASE
PTHR12029.SF14.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12029.SF23.mod	RRNA METHYLTRANSFERASE 1, MITOCHONDRIAL PRECURSOR (EC 2.1.1.-)(MITOCHONDRIAL LAR
PTHR12029.SF12.mod	RNA METHYLTRANSFERASE-RELATED
PTHR12029.SF15.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12029.SF26.mod	SUBFAMILY NOT NAMED
PTHR12029.SF30.mod	UNCHARACTERIZED TRNA/RRNA METHYLTRANSFERASE LAST
PTHR12029.SF5.mod	GB DEF: HYPOTHETICAL PROTEIN
PTHR12029.SF29.mod	BLL5746 PROTEIN
PTHR12035.mag.mod	FAMILY NOT NAMED
PTHR12035.SF13.mod	SIALIC ACID BINDING IG-LIKE LECTIN
PTHR12035.SF23.mod	SUBFAMILY NOT NAMED
PTHR12035.SF20.mod	SUBFAMILY NOT NAMED
PTHR12035.SF14.mod	SUBFAMILY NOT NAMED
PTHR12035.SF6.mod	SIALIC-ACID BINDING PROTEIN-4
PTHR12035.SF17.mod	SUBFAMILY NOT NAMED
PTHR12035.SF7.mod	MYELIN-ASSOCIATED GLYCOPROTEIN
PTHR12035.SF18.mod	SUBFAMILY NOT NAMED
PTHR12035.SF16.mod	SIALIC ACID-BINDING IG-LIKE LECTIN-LIKE 1 PRECURSOR (SIGLEC-LIKE MOLECULE 1) (SI
PTHR12035.SF5.mod	SIALOADHESIN
PTHR12035.SF19.mod	SIALOADHESIN PRECURSOR (SIALIC ACID-BINDING IG-LIKE LECTIN 1)(SIGLEC-1)(CD169 AN
PTHR12035.SF21.mod	HYPOTHETICAL PROTEIN LOC100136844  [SOURCE:REFSEQ PEPTIDE;ACC:NP_001108035]
PTHR12035.SF2.mod	GB DEF: MUS MUSCULUS ADULT MALE TESTIS CDNA, RIKEN FULL-LENGTH ENRICHED LIBRARY, CLONE:4
PTHR12035.SF4.mod	B-CELL RECEPTOR CD22
PTHR12035.SF22.mod	NOVEL PROTEIN (FRAGMENT)
PTHR12035.SF15.mod	 PREDICTED: SIMILAR TO SIALOADHESIN, PARTIAL
PTHR12036.mag.mod	FAMILY NOT NAMED
PTHR12036.SF6.mod	 PREDICTED: SIMILAR TO TESTICAN
PTHR12036.SF5.mod	TESTICAN 1
PTHR12036.SF7.mod	SUBFAMILY NOT NAMED
PTHR12036.SF3.mod	TESTICAN-2
PTHR12036.SF4.mod	TESTICAN 3
PTHR12036.SF1.mod	TESTICAN-RELATED
PTHR12036.SF2.mod	TESTICAN-RELATED
PTHR12039.mag.mod	FAMILY NOT NAMED
PTHR12039.SF0.mod	SUBFAMILY NOT NAMED
PTHR12040.mag.mod	FAMILY NOT NAMED
PTHR12040.SF0.mod	SUBFAMILY NOT NAMED
PTHR12042.mag.mod	FAMILY NOT NAMED
PTHR12042.SF4.mod	SUBFAMILY NOT NAMED
PTHR12042.SF12.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12042.SF1.mod	PREDICTED PROTEIN
PTHR12042.SF9.mod	ZINC FINGER PROTEIN DZIP1 (DAZ-INTERACTING PROTEIN 1/2) [SOURCE:UNIPROTKB/SWISS-
PTHR12042.SF5.mod	 HYPOTHETICAL PROTEIN CBG05429
PTHR12042.SF10.mod	ZINC FINGER PROTEIN DZIP1 (DAZ-INTERACTING PROTEIN 1/2) [SOURCE:UNIPROTKB/SWISS-
PTHR12042.SF8.mod	ZINC FINGER PROTEIN DZIP1 (DAZ-INTERACTING PROTEIN 1/2) [SOURCE:UNIPROTKB/SWISS-
PTHR12042.SF7.mod	ZINC FINGER PROTEIN DZIP1 (DAZ-INTERACTING PROTEIN 1/2) [SOURCE:UNIPROTKB/SWISS-
PTHR12042.SF6.mod	ZINC FINGER PROTEIN DZIP1 (DAZ-INTERACTING PROTEIN 1/2) [SOURCE:UNIPROTKB/SWISS-
PTHR12042.SF11.mod	 PREDICTED: HYPOTHETICAL PROTEIN
PTHR12042.SF3.mod	SUBFAMILY NOT NAMED
PTHR12044.mag.mod	FAMILY NOT NAMED
PTHR12044.SF1.mod	BCL2 INTERACTING MEDIATOR OF CELL DEATH (BIM)
PTHR12044.SF7.mod	SUBFAMILY NOT NAMED
PTHR12044.SF5.mod	SUBFAMILY NOT NAMED
PTHR12044.SF6.mod	TRANSMEMBRANE PROTEIN C17ORF87  [SOURCE:UNIPROTKB/SWISS-PROT;ACC:Q6UWF3]
PTHR12044.SF8.mod	SUBFAMILY NOT NAMED
PTHR12045.mag.mod	FAMILY NOT NAMED
PTHR12045.SF0.mod	SUBFAMILY NOT NAMED
PTHR12046.mag.mod	FAMILY NOT NAMED
PTHR12046.SF0.mod	SUBFAMILY NOT NAMED
PTHR12047.mag.mod	FAMILY NOT NAMED
PTHR12047.SF0.mod	SUBFAMILY NOT NAMED
PTHR12048.mag.mod	FAMILY NOT NAMED
PTHR12048.SF0.mod	SUBFAMILY NOT NAMED
PTHR12049.mag.mod	FAMILY NOT NAMED
PTHR12049.SF5.mod	SUBFAMILY NOT NAMED
PTHR12049.SF4.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12050.mag.mod	FAMILY NOT NAMED
PTHR12050.SF0.mod	SUBFAMILY NOT NAMED
PTHR12052.mag.mod	FAMILY NOT NAMED
PTHR12052.SF5.mod	SUBFAMILY NOT NAMED
PTHR12052.SF6.mod	SUBFAMILY NOT NAMED
PTHR12052.SF4.mod	THIOREDOXIN-LIKE PROTEN 4A, 4B
PTHR12052.SF1.mod	GB DEF: POSSIBLE DIMP1 HOMOLOG
PTHR12053.mag.mod	FAMILY NOT NAMED
PTHR12053.SF3.mod	SUBFAMILY NOT NAMED
PTHR12053.SF2.mod	PLASMA GLUTAMATE CARBOXYPEPTIDASE-RELATED
PTHR12053.SF1.mod	PLASMA GLUTAMATE CARBOXYPEPTIDASE
PTHR12056.mag.mod	FAMILY NOT NAMED
PTHR12056.SF0.mod	SUBFAMILY NOT NAMED
PTHR12057.mag.mod	FAMILY NOT NAMED
PTHR12057.SF0.mod	SUBFAMILY NOT NAMED
PTHR12058.mag.mod	FAMILY NOT NAMED
PTHR12058.SF0.mod	SUBFAMILY NOT NAMED
PTHR12059.mag.mod	FAMILY NOT NAMED
PTHR12059.SF4.mod	SUBFAMILY NOT NAMED
PTHR12059.SF5.mod	SUBFAMILY NOT NAMED
PTHR12059.SF1.mod	SUBFAMILY NOT NAMED
PTHR12059.SF7.mod	SUBFAMILY NOT NAMED
PTHR12059.SF3.mod	SUBFAMILY NOT NAMED
PTHR12059.SF8.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12059.SF6.mod	SUBFAMILY NOT NAMED
PTHR12060.mag.mod	FAMILY NOT NAMED
PTHR12060.SF0.mod	SUBFAMILY NOT NAMED
PTHR12062.mag.mod	FAMILY NOT NAMED
PTHR12062.SF0.mod	SUBFAMILY NOT NAMED
PTHR12064.mag.mod	FAMILY NOT NAMED
PTHR12064.SF18.mod	 PREDICTED: HYPOTHETICAL PROTEIN
PTHR12064.SF20.mod	SUBFAMILY NOT NAMED
PTHR12064.SF17.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12064.SF9.mod	ANCIENT CONSERVED DOMAIN PROTEIN 2 (CYCLIN M2)
PTHR12064.SF19.mod	SUBFAMILY NOT NAMED
PTHR12064.SF4.mod	GB DEF: HYPOTHETICAL PROTEIN C01H6.6
PTHR12064.SF15.mod	METAL TRANSPORTER CNNM4 (CYCLIN-M4)(ANCIENT CONSERVED DOMAIN-CONTAINING PROTEIN
PTHR12064.SF5.mod	UNCHARACTERIZED
PTHR12064.SF16.mod	METAL TRANSPORTER CNNM3 (CYCLIN-M3)(ANCIENT CONSERVED DOMAIN-CONTAINING PROTEIN
PTHR12064.SF13.mod	METAL TRANSPORTER CNNM1 (CYCLIN-M1)(ANCIENT CONSERVED DOMAIN-CONTAINING PROTEIN
PTHR12064.SF8.mod	ANCIENT CONSERVED DOMAIN PROTEIN 1 (CYCLIN M1)
PTHR12064.SF6.mod	UNCHARACTERIZED
PTHR12064.SF10.mod	ANCIENT CONSERVED DOMAIN PROTEIN 4 (CYCLIN M4)
PTHR12064.SF11.mod	METAL TRANSPORTER CNNM2 (CYCLIN-M2)(ANCIENT CONSERVED DOMAIN-CONTAINING PROTEIN
PTHR12064.SF12.mod	SUBFAMILY NOT NAMED
PTHR12064.SF3.mod	GB DEF: HYPOTHETICAL PROTEIN M02F4.3
PTHR12064.SF7.mod	ANCIENT CONSERVED DOMAIN PROTEIN 3 (CYCLIN M3)
PTHR12064.SF14.mod	SUBFAMILY NOT NAMED
PTHR12064.SF2.mod	UNCHARACTERIZED
PTHR12064.SF1.mod	GB DEF: HYPOTHETICAL PROTEIN R13G10.4
PTHR12066.mag.mod	FAMILY NOT NAMED
PTHR12066.SF0.mod	SUBFAMILY NOT NAMED
PTHR12067.mag.mod	FAMILY NOT NAMED
PTHR12067.SF2.mod	GB DEF: THROMBOMUCIN PRECURSOR (FRAGMENT)
PTHR12067.SF4.mod	SUBFAMILY NOT NAMED
PTHR12067.SF3.mod	PODOCALYXIN
PTHR12067.SF1.mod	SUBFAMILY NOT NAMED
PTHR12069.mag.mod	FAMILY NOT NAMED
PTHR12069.SF0.mod	SUBFAMILY NOT NAMED
PTHR12072.mag.mod	FAMILY NOT NAMED
PTHR12072.SF3.mod	SUBFAMILY NOT NAMED
PTHR12072.SF2.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR12075.mag.mod	FAMILY NOT NAMED
PTHR12075.SF0.mod	SUBFAMILY NOT NAMED
PTHR12076.mag.mod	FAMILY NOT NAMED
PTHR12076.SF0.mod	SUBFAMILY NOT NAMED
PTHR12080.mag.mod	FAMILY NOT NAMED
PTHR12080.SF18.mod	CD84
PTHR12080.SF3.mod	CD48
PTHR12080.SF15.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE
PTHR12080.SF1.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE F1
PTHR12080.SF29.mod	SLAMF9 PROTEIN (FRAGMENT)
PTHR12080.SF22.mod	CD48 ANTIGEN PRECURSOR (B-LYMPHOCYTE ACTIVATION MARKER BLAST-1)(BCM1 SURFACE ANT
PTHR12080.SF30.mod	SLAM FAMILY MEMBER 9 PRECURSOR (CD2 FAMILY MEMBER 10)(CD2F-10)(CD84 HOMOLOG 1)(C
PTHR12080.SF14.mod	LYMPHOCYTE ANTIGEN 9
PTHR12080.SF6.mod	CD84
PTHR12080.SF21.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE
PTHR12080.SF16.mod	NTA-B INHIBITORY RECEPTOR
PTHR12080.SF23.mod	 PREDICTED: SIMILAR TO SIGNALING LYMPHOCYTE ACTIVATION MOLECULE SLAM
PTHR12080.SF32.mod	SUBFAMILY NOT NAMED
PTHR12080.SF24.mod	SLAMF8 PROTEIN (FRAGMENT)
PTHR12080.SF12.mod	LYMPHOCYTE ANTIGEN 9
PTHR12080.SF20.mod	SUBFAMILY NOT NAMED
PTHR12080.SF17.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE 7
PTHR12080.SF33.mod	SUBFAMILY NOT NAMED
PTHR12080.SF13.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE
PTHR12080.SF11.mod	NK CELL RECEPTOR 2B4
PTHR12080.SF25.mod	SUBFAMILY NOT NAMED
PTHR12080.SF8.mod	CD84
PTHR12080.SF31.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE PRECURSOR (IPO-3)(CDW150)(CD150 ANTIGE
PTHR12080.SF19.mod	 PREDICTED: SIMILAR TO NATURAL KILLER CELL RECEPTOR 2B4, PARTIAL
PTHR12080.SF26.mod	SUBFAMILY NOT NAMED
PTHR12080.SF28.mod	SUBFAMILY NOT NAMED
PTHR12080.SF5.mod	SIGNALING LYMPHOCYTIC ACTIVATION MOLECULE 8
PTHR12080.SF27.mod	SUBFAMILY NOT NAMED
PTHR12080.SF10.mod	T-CELL SURFACE ANTIGEN CD2 PRECURSOR
PTHR12080.SF2.mod	LYMPHOCYTE ANTIGEN 9-RELATED
PTHR12081.mag.mod	FAMILY NOT NAMED
PTHR12081.SF20.mod	GB DEF: NOVEL PROTEIN SIMILAR TO HUMAN AND MOUSE E2F TRANSCRIPTION FACTOR FAMILY
PTHR12081.SF16.mod	GB DEF: ENSANGP00000015727
PTHR12081.SF35.mod	TRANSCRIPTION FACTOR E2F/DIMERISATION PARTNER (TDP)
PTHR12081.SF13.mod	E2F1
PTHR12081.SF29.mod	SUBFAMILY NOT NAMED
PTHR12081.SF36.mod	TRANSCRIPTION FACTOR E2F/DIMERISATION PARTNER (TDP)
PTHR12081.SF3.mod	GB DEF: HYPOTHETICAL PROTEIN (FRAGMENT)
PTHR12081.SF31.mod	SUBFAMILY NOT NAMED
PTHR12081.SF12.mod	EFL
PTHR12081.SF30.mod	TRANSCRIPTION FACTOR E2F2 (E2F-2) [SOURCE:UNIPROTKB/SWISS-PROT;ACC:Q14209]
PTHR12081.SF27.mod	TRANSCRIPTION FACTOR E2F1 (FRAGMENT)
PTHR12081.SF24.mod	E2F4
PTHR12081.SF21.mod	GB DEF: TRANSCRIPTION FACTOR E2F1 (E2F-1)
PTHR12081.SF34.mod	PUTATIVE UNCHARACTERIZED PROTEIN
PTHR12081.SF25.mod	E2F7
PTHR12081.SF7.mod	GB DEF: HYPOTHETICAL PROTEIN F49E12.6
PTHR12081.SF19.mod	E2F6
PTHR12081.SF26.mod	SUBFAMILY NOT NAMED
PTHR12081.SF8.mod	E2F
PTHR12081.SF18.mod	E2F4,5
PTHR12081.SF28.mod	TRANSCRIPTION FACTOR E2F6 (E2F-6) [SOURCE:UNIPROTKB/SWISS-PROT;ACC:O75461]
PTHR12081.SF23.mod	E2F2
PTHR12081.SF1.mod	GB DEF: GH16721P
PTHR12081.SF32.mod	TRANSCRIPTION FACTOR E2F/DIMERISATION PARTNER (TDP)
PTHR12081.SF22.mod	E2F3
PTHR12081.SF17.mod	GB DEF: TRANSCRIPTION FACTOR E2F (DE2F)
PTHR12081.SF33.mod	TRANSCRIPTION FACTOR E2F8
PTHR12081.SF2.mod	E2F RELATED
PTHR12081.SF11.mod	GB DEF: CG1071-PA (E2F-LIKE TRANSCRIPTION FACTOR) (E2F2) (GH13089P)
PTHR12083.mag.mod	FAMILY NOT NAMED
PTHR12083.SF4.mod	SUBFAMILY NOT NAMED
PTHR12083.SF5.mod	SUBFAMILY NOT NAMED
PTHR12084.mag.mod	FAMILY NOT NAMED
PTHR12084.SF0.mod	SUBFAMILY NOT NAMED
PTHR12085.mag.mod	FAMILY NOT NAMED
PTHR12085.SF4.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR12085.SF5.mod	 PREDICTED: HYPOTHETICAL PROTEIN, PARTIAL
PTHR12085.SF3.mod	SUBFAMILY NOT NAMED
PTHR12086.mag.mod	FAMILY NOT NAMED
PTHR12086.SF5.mod	PUTATIVE UNCHARACTERIZED PROTEIN (RIB72 PROTEIN-LIKE PROTEIN)
PTHR12086.SF2.mod	GB DEF: HYPOTHETICAL PROTEIN Y49A10A.1
